0,0
1,2.64443e-14
1.001,2.64973e-14
1.002,2.65503e-14
1.003,2.66034e-14
1.00401,2.66566e-14
1.00501,2.671e-14
1.00602,2.67634e-14
1.00702,2.6817e-14
1.00803,2.68706e-14
1.00904,2.69244e-14
1.01005,2.69783e-14
1.01106,2.70323e-14
1.01207,2.70864e-14
1.01308,2.71406e-14
1.01409,2.71949e-14
1.01511,2.72493e-14
1.01612,2.73038e-14
1.01714,2.73584e-14
1.01815,2.74132e-14
1.01917,2.7468e-14
1.02019,2.7523e-14
1.02121,2.75781e-14
1.02223,2.76333e-14
1.02325,2.76886e-14
1.02428,2.7744e-14
1.0253,2.77995e-14
1.02633,2.78551e-14
1.02735,2.79108e-14
1.02838,2.79667e-14
1.02941,2.80227e-14
1.03044,2.80787e-14
1.03147,2.81349e-14
1.0325,2.81912e-14
1.03353,2.82476e-14
1.03457,2.83041e-14
1.0356,2.83608e-14
1.03664,2.84175e-14
1.03767,2.84744e-14
1.03871,2.85314e-14
1.03975,2.85885e-14
1.04079,2.86457e-14
1.04183,2.8703e-14
1.04287,2.87604e-14
1.04392,2.8818e-14
1.04496,2.88756e-14
1.046,2.89334e-14
1.04705,2.89913e-14
1.0481,2.90493e-14
1.04915,2.91075e-14
1.05019,2.91657e-14
1.05124,2.92241e-14
1.0523,2.92825e-14
1.05335,2.93411e-14
1.0544,2.93998e-14
1.05546,2.94587e-14
1.05651,2.95176e-14
1.05757,2.95767e-14
1.05863,2.96359e-14
1.05968,2.96952e-14
1.06074,2.97546e-14
1.0618,2.98141e-14
1.06287,2.98738e-14
1.06393,2.99336e-14
1.06499,2.99935e-14
1.06606,3.00535e-14
1.06712,3.01136e-14
1.06819,3.01739e-14
1.06926,3.02343e-14
1.07033,3.02947e-14
1.0714,3.03554e-14
1.07247,3.04161e-14
1.07354,3.0477e-14
1.07462,3.0538e-14
1.07569,3.05991e-14
1.07677,3.06603e-14
1.07784,3.07216e-14
1.07892,3.07831e-14
1.08,3.08447e-14
1.08108,3.09064e-14
1.08216,3.09683e-14
1.08324,3.10302e-14
1.08433,3.10923e-14
1.08541,3.11546e-14
1.0865,3.12169e-14
1.08758,3.12794e-14
1.08867,3.13419e-14
1.08976,3.14047e-14
1.09085,3.14675e-14
1.09194,3.15305e-14
1.09303,3.15936e-14
1.09413,3.16568e-14
1.09522,3.17201e-14
1.09631,3.17836e-14
1.09741,3.18472e-14
1.09851,3.19109e-14
1.09961,3.19748e-14
1.10071,3.20388e-14
1.10181,3.21029e-14
1.10291,3.21671e-14
1.10401,3.22315e-14
1.10512,3.2296e-14
1.10622,3.23606e-14
1.10733,3.24253e-14
1.10843,3.24902e-14
1.10954,3.25552e-14
1.11065,3.26204e-14
1.11176,3.26857e-14
1.11287,3.27511e-14
1.11399,3.28166e-14
1.1151,3.28823e-14
1.11622,3.29481e-14
1.11733,3.3014e-14
1.11845,3.30801e-14
1.11957,3.31462e-14
1.12069,3.32126e-14
1.12181,3.3279e-14
1.12293,3.33456e-14
1.12405,3.34123e-14
1.12518,3.34792e-14
1.1263,3.35462e-14
1.12743,3.36133e-14
1.12856,3.36806e-14
1.12969,3.3748e-14
1.13081,3.38155e-14
1.13195,3.38832e-14
1.13308,3.3951e-14
1.13421,3.40189e-14
1.13534,3.4087e-14
1.13648,3.41552e-14
1.13762,3.42235e-14
1.13875,3.4292e-14
1.13989,3.43606e-14
1.14103,3.44294e-14
1.14217,3.44983e-14
1.14332,3.45673e-14
1.14446,3.46365e-14
1.1456,3.47058e-14
1.14675,3.47752e-14
1.1479,3.48448e-14
1.14904,3.49145e-14
1.15019,3.49844e-14
1.15134,3.50544e-14
1.15249,3.51246e-14
1.15365,3.51948e-14
1.1548,3.52653e-14
1.15596,3.53358e-14
1.15711,3.54065e-14
1.15827,3.54774e-14
1.15943,3.55484e-14
1.16059,3.56195e-14
1.16175,3.56908e-14
1.16291,3.57622e-14
1.16407,3.58338e-14
1.16524,3.59055e-14
1.1664,3.59773e-14
1.16757,3.60493e-14
1.16874,3.61214e-14
1.1699,3.61937e-14
1.17107,3.62661e-14
1.17224,3.63387e-14
1.17342,3.64114e-14
1.17459,3.64843e-14
1.17577,3.65573e-14
1.17694,3.66304e-14
1.17812,3.67037e-14
1.1793,3.67772e-14
1.18048,3.68508e-14
1.18166,3.69245e-14
1.18284,3.69984e-14
1.18402,3.70724e-14
1.1852,3.71466e-14
1.18639,3.72209e-14
1.18758,3.72954e-14
1.18876,3.737e-14
1.18995,3.74448e-14
1.19114,3.75198e-14
1.19233,3.75948e-14
1.19353,3.76701e-14
1.19472,3.77454e-14
1.19591,3.7821e-14
1.19711,3.78966e-14
1.19831,3.79725e-14
1.19951,3.80485e-14
1.2007,3.81246e-14
1.20191,3.82009e-14
1.20311,3.82773e-14
1.20431,3.83539e-14
1.20551,3.84307e-14
1.20672,3.85076e-14
1.20793,3.85846e-14
1.20913,3.86618e-14
1.21034,3.87392e-14
1.21155,3.88167e-14
1.21277,3.88944e-14
1.21398,3.89722e-14
1.21519,3.90502e-14
1.21641,3.91283e-14
1.21762,3.92066e-14
1.21884,3.92851e-14
1.22006,3.93637e-14
1.22128,3.94424e-14
1.2225,3.95214e-14
1.22372,3.96005e-14
1.22495,3.96797e-14
1.22617,3.97591e-14
1.2274,3.98386e-14
1.22863,3.99184e-14
1.22986,3.99982e-14
1.23109,4.00783e-14
