0,0
1,0.0542556
2,1.40366
3,8.24475
4,27.674
5,69.6135
6,146.815
7,274.859
8,472.159
9,759.96
10,1162.34
11,1706.19
12,2421.24
13,3339.98
14,4497.57
15,5931.71
16,7682.35
17,9791.4
18,12302.2
19,15259.2
20,18707
21,22690.5
22,27253.5
23,32439.1
24,38288.6
25,44841.4
26,52134.8
27,60203.8
28,69081.1
29,78796.8
30,89378.7
31,100852
32,113241
33,126567
34,140850
35,156107
36,172356
37,189614
38,207895
39,227215
40,247587
41,269027
42,291548
43,315165
44,339892
45,365746
46,392741
47,420893
48,450221
49,480740
50,512470
51,545428
52,579634
53,615109
54,651873
55,689946
56,729350
57,770108
58,812241
59,855771
60,900722
61,947116
62,994976
63,1.04433e+06
64,1.09519e+06
65,1.14758e+06
66,1.20153e+06
67,1.25706e+06
68,1.31419e+06
69,1.37294e+06
70,1.43333e+06
71,1.49538e+06
72,1.55911e+06
73,1.62455e+06
74,1.6917e+06
75,1.76059e+06
76,1.83124e+06
77,1.90365e+06
78,1.97785e+06
79,2.05385e+06
80,2.13167e+06
81,2.21131e+06
82,2.29279e+06
83,2.37612e+06
84,2.46132e+06
85,2.54839e+06
86,2.63734e+06
87,2.72817e+06
88,2.82091e+06
89,2.91555e+06
90,3.01209e+06
91,3.11055e+06
92,3.21093e+06
93,3.31324e+06
94,3.41746e+06
95,3.52362e+06
96,3.6317e+06
97,3.74171e+06
98,3.85365e+06
99,3.96752e+06
100,4.08331e+06
101,4.20103e+06
102,4.32067e+06
103,4.44223e+06
104,4.56571e+06
105,4.6911e+06
106,4.81839e+06
107,4.94758e+06
108,5.07867e+06
109,5.21165e+06
110,5.34652e+06
111,5.48325e+06
112,5.62186e+06
113,5.76233e+06
114,5.90464e+06
115,6.04881e+06
116,6.1948e+06
117,6.34262e+06
118,6.49226e+06
119,6.6437e+06
120,6.79694e+06
121,6.95196e+06
122,7.10876e+06
123,7.26732e+06
124,7.42764e+06
125,7.58969e+06
126,7.75348e+06
127,7.91899e+06
128,8.0862e+06
129,8.25511e+06
130,8.4257e+06
131,8.59797e+06
132,8.77189e+06
133,8.94746e+06
134,9.12466e+06
135,9.30349e+06
136,9.48392e+06
137,9.66595e+06
138,9.84957e+06
139,1.00348e+07
140,1.02215e+07
141,1.04098e+07
142,1.05996e+07
143,1.0791e+07
144,1.09838e+07
145,1.11782e+07
146,1.1374e+07
147,1.15713e+07
148,1.177e+07
149,1.19702e+07
150,1.21719e+07
151,1.23749e+07
152,1.25794e+07
153,1.27852e+07
154,1.29924e+07
155,1.3201e+07
156,1.3411e+07
157,1.36223e+07
158,1.38349e+07
159,1.40489e+07
160,1.42641e+07
161,1.44806e+07
162,1.46985e+07
163,1.49176e+07
164,1.51379e+07
165,1.53595e+07
